artist,date,year,dayofweek,weekend,starttime,endtime,durationminutes,stage,mainstage
Bad Royale,2017-07-28,2017,Friday,Weekend 2,00:00:00,01:00:00,60,arch,False
Coone,2017-07-27,2017,Thursday,Weekend 2,23:00:00,00:00:00,60,the gathering,False
JETFIRE,2017-07-27,2017,Thursday,Weekend 2,22:15:00,23:00:00,45,the gathering,False
Lost Frequencies,2017-07-27,2017,Thursday,Weekend 2,21:30:00,22:15:00,45,the gathering,False
Double Pleasure,2017-07-27,2017,Thursday,Weekend 2,20:45:00,21:30:00,45,the gathering,False
Henri PFR,2017-07-27,2017,Thursday,Weekend 2,20:00:00,20:45:00,45,the gathering,False
The Oddword,2017-07-27,2017,Thursday,Weekend 2,19:15:00,20:00:00,45,the gathering,False
Siege,2017-07-27,2017,Thursday,Weekend 2,18:30:00,19:15:00,45,the gathering,False
Prinz,2017-07-27,2017,Thursday,Weekend 2,17:45:00,18:30:00,45,the gathering,False
Kid Noize,2017-07-27,2017,Thursday,Weekend 2,17:00:00,17:45:00,45,the gathering,False
DiMaro LIMITED,2017-07-27,2017,Thursday,Weekend 2,16:15:00,17:00:00,45,the gathering,False
Joyhauser vs. Decoy,2017-07-27,2017,Thursday,Weekend 2,15:30:00,16:15:00,45,the gathering,False
JackJazz,2017-07-27,2017,Thursday,Weekend 2,14:45:00,15:30:00,45,the gathering,False
Beaver T & Pinch,2017-07-27,2017,Thursday,Weekend 2,14:00:00,14:45:00,45,the gathering,False
Zaman,2017-07-27,2017,Thursday,Weekend 2,13:00:00,14:00:00,60,the gathering,False
Regi,2017-07-27,2017,Thursday,Weekend 2,00:00:00,01:00:00,60,the gathering,False
Mental Theo,2017-07-23,2017,Sunday,Weekend 1,22:30:00,00:00:00,90,wind stage,False
The Viper,2017-07-23,2017,Sunday,Weekend 1,21:30:00,22:30:00,60,wind stage,False
Paul Elstak,2017-07-23,2017,Sunday,Weekend 1,20:30:00,21:30:00,60,wind stage,False
The Darkraver,2017-07-23,2017,Sunday,Weekend 1,19:30:00,20:30:00,60,wind stage,False
Luna,2017-07-23,2017,Sunday,Weekend 1,18:30:00,19:30:00,60,wind stage,False
Ruthless,2017-07-23,2017,Sunday,Weekend 1,17:30:00,18:30:00,60,wind stage,False
LNY TNZ,2017-07-23,2017,Sunday,Weekend 1,16:30:00,17:30:00,60,wind stage,False
Mark with a K,2017-07-23,2017,Sunday,Weekend 1,15:30:00,16:30:00,60,wind stage,False
Lowriderz,2017-07-23,2017,Sunday,Weekend 1,14:30:00,15:30:00,60,wind stage,False
Bestien,2017-07-23,2017,Sunday,Weekend 1,13:30:00,14:30:00,60,wind stage,False
Orphan,2017-07-23,2017,Sunday,Weekend 1,12:30:00,13:30:00,60,wind stage,False
Disco Dasco,2017-07-23,2017,Sunday,Weekend 1,22:30:00,00:00:00,90,tulip,False
Roma,2017-07-23,2017,Sunday,Weekend 1,21:30:00,22:30:00,60,tulip,False
Franky Rizardo,2017-07-23,2017,Sunday,Weekend 1,20:30:00,21:30:00,60,tulip,False
Sonny Fodera,2017-07-23,2017,Sunday,Weekend 1,19:30:00,20:30:00,60,tulip,False
Mr. Grammy & DJ Licious,2017-07-23,2017,Sunday,Weekend 1,18:30:00,19:30:00,60,tulip,False
Cemode & Philip,2017-07-23,2017,Sunday,Weekend 1,17:30:00,18:30:00,60,tulip,False
Nico Morano,2017-07-23,2017,Sunday,Weekend 1,16:30:00,17:30:00,60,tulip,False
Alle Farben,2017-07-23,2017,Sunday,Weekend 1,15:00:00,16:30:00,90,tulip,False
B2B Soundsystem,2017-07-23,2017,Sunday,Weekend 1,14:00:00,15:00:00,60,tulip,False
Alec & Phill De Cunha,2017-07-23,2017,Sunday,Weekend 1,13:00:00,14:00:00,60,tulip,False
Joka & Eggi,2017-07-23,2017,Sunday,Weekend 1,12:00:00,13:00:00,60,tulip,False
Klingande,2017-07-23,2017,Sunday,Weekend 1,23:00:00,00:00:00,60,the rose garden,False
Robin Schulz,2017-07-23,2017,Sunday,Weekend 1,21:30:00,23:00:00,90,the rose garden,False
Feder,2017-07-23,2017,Sunday,Weekend 1,20:00:00,21:30:00,90,the rose garden,False
Jonas Blue,2017-07-23,2017,Sunday,Weekend 1,18:30:00,20:00:00,90,the rose garden,False
Digital Farm Animals,2017-07-23,2017,Sunday,Weekend 1,17:30:00,18:30:00,60,the rose garden,False
Sam Feldt,2017-07-23,2017,Sunday,Weekend 1,16:30:00,17:30:00,60,the rose garden,False
Hugel,2017-07-23,2017,Sunday,Weekend 1,15:30:00,16:30:00,60,the rose garden,False
Deepend,2017-07-23,2017,Sunday,Weekend 1,14:00:00,15:30:00,90,the rose garden,False
Anton Powers,2017-07-23,2017,Sunday,Weekend 1,12:30:00,14:00:00,90,the rose garden,False
Massaar,2017-07-23,2017,Sunday,Weekend 1,22:30:00,00:00:00,90,the rave cave,False
Ode Maen,2017-07-23,2017,Sunday,Weekend 1,21:00:00,22:30:00,90,the rave cave,False
Siopis,2017-07-23,2017,Sunday,Weekend 1,19:30:00,21:00:00,90,the rave cave,False
Antonio Ponti,2017-07-23,2017,Sunday,Weekend 1,18:00:00,19:30:00,90,the rave cave,False
Francesca Lombardo,2017-07-23,2017,Sunday,Weekend 1,16:30:00,18:00:00,90,the rave cave,False
Murvin Jay,2017-07-23,2017,Sunday,Weekend 1,15:00:00,16:30:00,90,the rave cave,False
Deltano B2B Ishtar,2017-07-23,2017,Sunday,Weekend 1,12:00:00,15:00:00,180,the rave cave,False
Hektor Mass,2017-07-23,2017,Sunday,Weekend 1,22:00:00,23:00:00,60,sound of tomorrow island,False
The Him,2017-07-23,2017,Sunday,Weekend 1,20:30:00,22:00:00,90,sound of tomorrow island,False
Pep & Rash,2017-07-23,2017,Sunday,Weekend 1,19:00:00,20:30:00,90,sound of tomorrow island,False
Sem Vox,2017-07-23,2017,Sunday,Weekend 1,18:00:00,19:00:00,60,sound of tomorrow island,False
Lennert Wolfs & Lester Williams,2017-07-23,2017,Sunday,Weekend 1,17:00:00,18:00:00,60,sound of tomorrow island,False
Mathy,2017-07-23,2017,Sunday,Weekend 1,16:00:00,17:00:00,60,sound of tomorrow island,False
Dennis Cartier,2017-07-23,2017,Sunday,Weekend 1,15:00:00,16:00:00,60,sound of tomorrow island,False
Alpha Party,2017-07-23,2017,Sunday,Weekend 1,14:00:00,15:00:00,60,sound of tomorrow island,False
Tim Arisu,2017-07-23,2017,Sunday,Weekend 1,12:30:00,14:00:00,90,sound of tomorrow island,False
Bob Sinclar,2017-07-23,2017,Sunday,Weekend 1,22:30:00,00:00:00,90,organ of harmony,False
Fedde Le Grand,2017-07-23,2017,Sunday,Weekend 1,21:00:00,22:30:00,90,organ of harmony,False
John Dahlback,2017-07-23,2017,Sunday,Weekend 1,19:30:00,21:00:00,90,organ of harmony,False
Dave Lambert,2017-07-23,2017,Sunday,Weekend 1,18:00:00,19:30:00,90,organ of harmony,False
Joachim Garraud,2017-07-23,2017,Sunday,Weekend 1,17:00:00,18:00:00,60,organ of harmony,False
Peter Luts,2017-07-23,2017,Sunday,Weekend 1,15:30:00,17:00:00,90,organ of harmony,False
Sem Thomasson,2017-07-23,2017,Sunday,Weekend 1,14:00:00,15:30:00,90,organ of harmony,False
Delafino,2017-07-23,2017,Sunday,Weekend 1,12:30:00,14:00:00,90,organ of harmony,False
Martin Garrix,2017-07-23,2017,Sunday,Weekend 1,23:00:00,00:00:00,60,mainstage,True
Steve Angello,2017-07-23,2017,Sunday,Weekend 1,22:00:00,23:00:00,60,mainstage,True
Lost Frequencies,2017-07-23,2017,Sunday,Weekend 1,21:00:00,22:00:00,60,mainstage,True
David Guetta,2017-07-23,2017,Sunday,Weekend 1,20:00:00,21:00:00,60,mainstage,True
Solomun,2017-07-23,2017,Sunday,Weekend 1,19:00:00,20:00:00,60,mainstage,True
Oliver Heldens,2017-07-23,2017,Sunday,Weekend 1,18:00:00,19:00:00,60,mainstage,True
Yellow Claw,2017-07-23,2017,Sunday,Weekend 1,17:00:00,18:00:00,60,mainstage,True
Shapov,2017-07-23,2017,Sunday,Weekend 1,16:00:00,17:00:00,60,mainstage,True
King Arthur,2017-07-23,2017,Sunday,Weekend 1,15:00:00,16:00:00,60,mainstage,True
Markus Schulz,2017-07-23,2017,Sunday,Weekend 1,12:00:00,15:00:00,180,mainstage,True
Stavroz,2017-07-23,2017,Sunday,Weekend 1,20:30:00,23:00:00,150,leaf,False
Britta Unders,2017-07-23,2017,Sunday,Weekend 1,18:30:00,20:30:00,120,leaf,False
Mimi Love,2017-07-23,2017,Sunday,Weekend 1,16:30:00,18:30:00,120,leaf,False
Yazz,2017-07-23,2017,Sunday,Weekend 1,14:30:00,16:30:00,120,leaf,False
Dauw & Schemering,2017-07-23,2017,Sunday,Weekend 1,12:30:00,14:30:00,120,leaf,False
Notoir,2017-07-23,2017,Sunday,Weekend 1,21:00:00,22:00:00,60,house of mask by cubanisto,False
Renaat Vandepapeliere,2017-07-23,2017,Sunday,Weekend 1,19:30:00,21:00:00,90,house of mask by cubanisto,False
Ten Walls,2017-07-23,2017,Sunday,Weekend 1,18:00:00,19:30:00,90,house of mask by cubanisto,False
Gusta-vo,2017-07-23,2017,Sunday,Weekend 1,17:00:00,18:00:00,60,house of mask by cubanisto,False
Goldfox,2017-07-23,2017,Sunday,Weekend 1,16:00:00,17:00:00,60,house of mask by cubanisto,False
Red D,2017-07-23,2017,Sunday,Weekend 1,15:00:00,16:00:00,60,house of mask by cubanisto,False
Vision Machine B2B Natasja,2017-07-23,2017,Sunday,Weekend 1,14:00:00,15:00:00,60,house of mask by cubanisto,False
Klaps,2017-07-23,2017,Sunday,Weekend 1,13:00:00,14:00:00,60,house of mask by cubanisto,False
Sven Väth,2017-07-23,2017,Sunday,Weekend 1,21:00:00,23:50:00,170,house of books,False
Ricardo Villalobos,2017-07-23,2017,Sunday,Weekend 1,19:00:00,21:00:00,120,house of books,False
Dixon,2017-07-23,2017,Sunday,Weekend 1,17:00:00,19:00:00,120,house of books,False
Ilario Alicante,2017-07-23,2017,Sunday,Weekend 1,15:30:00,17:00:00,90,house of books,False
Carola Pisaturo,2017-07-23,2017,Sunday,Weekend 1,14:00:00,15:30:00,90,house of books,False
Smos b2b Flapjackers,2017-07-23,2017,Sunday,Weekend 1,12:30:00,14:00:00,90,house of books,False
Zeen & Myer,2017-07-23,2017,Sunday,Weekend 1,21:30:00,00:00:00,150,harbour house,False
Kisa,2017-07-23,2017,Sunday,Weekend 1,19:00:00,21:30:00,150,harbour house,False
Rakka,2017-07-23,2017,Sunday,Weekend 1,17:00:00,19:00:00,120,harbour house,False
Rakesh aka Blackjack9000,2017-07-23,2017,Sunday,Weekend 1,15:00:00,17:00:00,120,harbour house,False
Kisa,2017-07-23,2017,Sunday,Weekend 1,13:00:00,15:00:00,120,harbour house,False
Kölsch,2017-07-23,2017,Sunday,Weekend 1,22:30:00,23:55:00,85,garden of madness,False
Andrea Oliva,2017-07-23,2017,Sunday,Weekend 1,21:00:00,22:30:00,90,garden of madness,False
Eats Everything,2017-07-23,2017,Sunday,Weekend 1,19:30:00,21:00:00,90,garden of madness,False
Matthias Tanzmann,2017-07-23,2017,Sunday,Weekend 1,18:00:00,19:30:00,90,garden of madness,False
Tube & Berger,2017-07-23,2017,Sunday,Weekend 1,16:30:00,18:00:00,90,garden of madness,False
Lauren Lane,2017-07-23,2017,Sunday,Weekend 1,15:00:00,16:30:00,90,garden of madness,False
Iris Menza,2017-07-23,2017,Sunday,Weekend 1,13:30:00,15:00:00,90,garden of madness,False
Nick Bril,2017-07-23,2017,Sunday,Weekend 1,12:00:00,13:30:00,90,garden of madness,False
Dimitri Vegas & Like Mike,2017-07-23,2017,Sunday,Weekend 1,23:00:00,00:00:00,60,freedom,False
Oscar & The Wolf (Live),2017-07-23,2017,Sunday,Weekend 1,22:00:00,23:00:00,60,freedom,False
W&W,2017-07-23,2017,Sunday,Weekend 1,20:45:00,22:00:00,75,freedom,False
KSHMR,2017-07-23,2017,Sunday,Weekend 1,19:30:00,20:45:00,75,freedom,False
Nicky Romero,2017-07-23,2017,Sunday,Weekend 1,18:30:00,19:30:00,60,freedom,False
Wolfpack,2017-07-23,2017,Sunday,Weekend 1,17:30:00,18:30:00,60,freedom,False
MATTN,2017-07-23,2017,Sunday,Weekend 1,16:30:00,17:30:00,60,freedom,False
Angemi,2017-07-23,2017,Sunday,Weekend 1,15:30:00,16:30:00,60,freedom,False
PKCZ,2017-07-23,2017,Sunday,Weekend 1,14:30:00,15:30:00,60,freedom,False
Ummet Ozcan,2017-07-23,2017,Sunday,Weekend 1,13:30:00,14:30:00,60,freedom,False
Magic Wand,2017-07-23,2017,Sunday,Weekend 1,12:30:00,13:30:00,60,freedom,False
Claude VonStroke,2017-07-23,2017,Sunday,Weekend 1,22:30:00,00:00:00,90,core,False
Claptone,2017-07-23,2017,Sunday,Weekend 1,20:30:00,22:30:00,120,core,False
Booka Shade,2017-07-23,2017,Sunday,Weekend 1,19:30:00,20:30:00,60,core,False
Black Coffee,2017-07-23,2017,Sunday,Weekend 1,18:00:00,19:30:00,90,core,False
Pete Tong,2017-07-23,2017,Sunday,Weekend 1,16:30:00,18:00:00,90,core,False
Eli & Fur,2017-07-23,2017,Sunday,Weekend 1,15:30:00,16:30:00,60,core,False
MAT.Joe,2017-07-23,2017,Sunday,Weekend 1,14:30:00,15:30:00,60,core,False
Siege,2017-07-23,2017,Sunday,Weekend 1,13:00:00,14:30:00,90,core,False
Drokz,2017-07-23,2017,Sunday,Weekend 1,23:15:00,00:00:00,45,cage,False
Goetia vs. Miss Enemy,2017-07-23,2017,Sunday,Weekend 1,22:15:00,23:15:00,60,cage,False
Vandalism vs. Hardbouncer,2017-07-23,2017,Sunday,Weekend 1,21:00:00,22:15:00,75,cage,False
Noize Suppressor vs. Mad Dog vs. AniMe,2017-07-23,2017,Sunday,Weekend 1,19:30:00,21:00:00,90,cage,False
Sandy Warez vs. Section Grabuge vs. A-Kriv aka FOOTWORXX MILIT,2017-07-23,2017,Sunday,Weekend 1,18:15:00,19:30:00,75,cage,False
F.Noize vs. Detterent Man vs. Insane S,2017-07-23,2017,Sunday,Weekend 1,17:00:00,18:15:00,75,cage,False
Sei2ure vs. eDUB,2017-07-23,2017,Sunday,Weekend 1,16:00:00,17:00:00,60,cage,False
Detest vs. Tymon,2017-07-23,2017,Sunday,Weekend 1,15:00:00,16:00:00,60,cage,False
Negative Warz vs. Stolen Cult,2017-07-23,2017,Sunday,Weekend 1,14:00:00,15:00:00,60,cage,False
Masters Of Noise vs. Richie Gee,2017-07-23,2017,Sunday,Weekend 1,13:00:00,14:00:00,60,cage,False
Dave Clarke,2017-07-23,2017,Sunday,Weekend 1,22:30:00,00:00:00,90,arch,False
Len Faki,2017-07-23,2017,Sunday,Weekend 1,21:00:00,22:30:00,90,arch,False
Ben Klock,2017-07-23,2017,Sunday,Weekend 1,19:30:00,21:00:00,90,arch,False
Ken Ishii,2017-07-23,2017,Sunday,Weekend 1,18:00:00,19:30:00,90,arch,False
Charlotte de Witte,2017-07-23,2017,Sunday,Weekend 1,16:30:00,18:00:00,90,arch,False
Rebekah,2017-07-23,2017,Sunday,Weekend 1,15:00:00,16:30:00,90,arch,False
Blade & Beard,2017-07-23,2017,Sunday,Weekend 1,14:00:00,15:00:00,60,arch,False
Fabrice Lig,2017-07-23,2017,Sunday,Weekend 1,12:30:00,14:00:00,90,arch,False
Nina Kravitz,2017-07-22,2017,Saturday,Weekend 1,23:00:00,01:00:00,120,wind stage,False
The Belleville Three,2017-07-22,2017,Saturday,Weekend 1,20:00:00,23:00:00,180,wind stage,False
Paul Kalkbrenner,2017-07-22,2017,Saturday,Weekend 1,18:00:00,20:00:00,120,wind stage,False
Boys Noize,2017-07-22,2017,Saturday,Weekend 1,16:30:00,18:00:00,90,wind stage,False
Charlotte de Witte b2b One Track Brain,2017-07-22,2017,Saturday,Weekend 1,14:30:00,16:30:00,120,wind stage,False
Baba Stiltz,2017-07-22,2017,Saturday,Weekend 1,12:30:00,14:30:00,120,wind stage,False
Ferry Corsten pres. Gouryella,2017-07-22,2017,Saturday,Weekend 1,23:00:00,00:00:00,60,tulip,False
The Thrillseekers,2017-07-22,2017,Saturday,Weekend 1,22:00:00,23:00:00,60,tulip,False
Aly & Fila,2017-07-22,2017,Saturday,Weekend 1,20:00:00,22:00:00,120,tulip,False
Ferry Tayle vs. Dan Stone,2017-07-22,2017,Saturday,Weekend 1,19:00:00,20:00:00,60,tulip,False
M.I.K.E. Push,2017-07-22,2017,Saturday,Weekend 1,18:00:00,19:00:00,60,tulip,False
Darren Porter vs. James Dymond,2017-07-22,2017,Saturday,Weekend 1,17:00:00,18:00:00,60,tulip,False
Arctic Moon,2017-07-22,2017,Saturday,Weekend 1,16:00:00,17:00:00,60,tulip,False
Factor B,2017-07-22,2017,Saturday,Weekend 1,15:00:00,16:00:00,60,tulip,False
Fady & Mina,2017-07-22,2017,Saturday,Weekend 1,14:00:00,15:00:00,60,tulip,False
Mohamed Raga vs. Monoverse,2017-07-22,2017,Saturday,Weekend 1,12:30:00,14:00:00,90,tulip,False
Mark Sherry vs. Marco V,2017-07-22,2017,Saturday,Weekend 1,00:00:00,01:00:00,60,tulip,False
Bonzai All-Stars,2017-07-22,2017,Saturday,Weekend 1,23:30:00,01:00:00,90,the rose garden,False
Push (Live),2017-07-22,2017,Saturday,Weekend 1,23:00:00,23:30:00,30,the rose garden,False
Yves Deruyter,2017-07-22,2017,Saturday,Weekend 1,22:00:00,23:00:00,60,the rose garden,False
Talla 2XLC,2017-07-22,2017,Saturday,Weekend 1,20:30:00,22:00:00,90,the rose garden,False
Franky Kloeck,2017-07-22,2017,Saturday,Weekend 1,19:00:00,20:30:00,90,the rose garden,False
Jan Vervloet,2017-07-22,2017,Saturday,Weekend 1,17:30:00,19:00:00,90,the rose garden,False
DJ Ghost,2017-07-22,2017,Saturday,Weekend 1,16:30:00,17:30:00,60,the rose garden,False
Bountyhunter,2017-07-22,2017,Saturday,Weekend 1,15:30:00,16:30:00,60,the rose garden,False
Franky Jones,2017-07-22,2017,Saturday,Weekend 1,14:30:00,15:30:00,60,the rose garden,False
Airwave,2017-07-22,2017,Saturday,Weekend 1,13:00:00,14:30:00,90,the rose garden,False
Himperson,2017-07-22,2017,Saturday,Weekend 1,23:30:00,01:00:00,90,the rave cave,False
Deuxfwa,2017-07-22,2017,Saturday,Weekend 1,22:00:00,23:30:00,90,the rave cave,False
Soulcity,2017-07-22,2017,Saturday,Weekend 1,20:30:00,22:00:00,90,the rave cave,False
Shredding Sounds,2017-07-22,2017,Saturday,Weekend 1,19:00:00,20:30:00,90,the rave cave,False
That's Who,2017-07-22,2017,Saturday,Weekend 1,17:30:00,19:00:00,90,the rave cave,False
Pierre & Cassie,2017-07-22,2017,Saturday,Weekend 1,16:00:00,17:30:00,90,the rave cave,False
Kwallah,2017-07-22,2017,Saturday,Weekend 1,15:00:00,16:00:00,60,the rave cave,False
White Noise,2017-07-22,2017,Saturday,Weekend 1,14:00:00,15:00:00,60,the rave cave,False
Jemaniax,2017-07-22,2017,Saturday,Weekend 1,13:00:00,14:00:00,60,the rave cave,False
Dark Drake,2017-07-22,2017,Saturday,Weekend 1,23:00:00,00:00:00,60,sound of tomorrow island,False
Apashe,2017-07-22,2017,Saturday,Weekend 1,22:00:00,23:00:00,60,sound of tomorrow island,False
Sikdope,2017-07-22,2017,Saturday,Weekend 1,20:30:00,22:00:00,90,sound of tomorrow island,False
Snavs,2017-07-22,2017,Saturday,Weekend 1,19:00:00,20:30:00,90,sound of tomorrow island,False
SLOWBØDY,2017-07-22,2017,Saturday,Weekend 1,17:30:00,19:00:00,90,sound of tomorrow island,False
Tavi Castro,2017-07-22,2017,Saturday,Weekend 1,16:30:00,17:30:00,60,sound of tomorrow island,False
ReauBeau,2017-07-22,2017,Saturday,Weekend 1,15:00:00,16:30:00,90,sound of tomorrow island,False
Dux n Bass,2017-07-22,2017,Saturday,Weekend 1,14:00:00,15:00:00,60,sound of tomorrow island,False
DJ Q-La Lane,2017-07-22,2017,Saturday,Weekend 1,12:30:00,14:00:00,90,sound of tomorrow island,False
Martin Garrix,2017-07-22,2017,Saturday,Weekend 1,23:00:00,01:00:00,120,organ of harmony,False
Steve Angello,2017-07-22,2017,Saturday,Weekend 1,22:00:00,23:00:00,60,organ of harmony,False
Don Diablo,2017-07-22,2017,Saturday,Weekend 1,21:00:00,22:00:00,60,organ of harmony,False
Riton,2017-07-22,2017,Saturday,Weekend 1,20:00:00,21:00:00,60,organ of harmony,False
Cassius,2017-07-22,2017,Saturday,Weekend 1,19:00:00,20:00:00,60,organ of harmony,False
Ytram,2017-07-22,2017,Saturday,Weekend 1,18:00:00,19:00:00,60,organ of harmony,False
Dyro,2017-07-22,2017,Saturday,Weekend 1,17:00:00,18:00:00,60,organ of harmony,False
Matisse & Sadko,2017-07-22,2017,Saturday,Weekend 1,16:00:00,17:00:00,60,organ of harmony,False
Justin Mylo,2017-07-22,2017,Saturday,Weekend 1,15:00:00,16:00:00,60,organ of harmony,False
CMC$,2017-07-22,2017,Saturday,Weekend 1,14:00:00,15:00:00,60,organ of harmony,False
Estaw,2017-07-22,2017,Saturday,Weekend 1,13:00:00,14:00:00,60,organ of harmony,False
Dimitri Vegas & Like Mike,2017-07-22,2017,Saturday,Weekend 1,23:00:00,00:00:00,60,mainstage,True
Armin Van Buuren,2017-07-22,2017,Saturday,Weekend 1,22:00:00,23:00:00,60,mainstage,True
Netsky DJ set + MC Script,2017-07-22,2017,Saturday,Weekend 1,21:00:00,22:00:00,60,mainstage,True
Yves V,2017-07-22,2017,Saturday,Weekend 1,20:00:00,21:00:00,60,mainstage,True
Nervo,2017-07-22,2017,Saturday,Weekend 1,19:00:00,20:00:00,60,mainstage,True
Timmy Trumpet,2017-07-22,2017,Saturday,Weekend 1,18:00:00,19:00:00,60,mainstage,True
Angemi,2017-07-22,2017,Saturday,Weekend 1,17:00:00,18:00:00,60,mainstage,True
Henri PFR,2017-07-22,2017,Saturday,Weekend 1,16:00:00,17:00:00,60,mainstage,True
Double Pleasure,2017-07-22,2017,Saturday,Weekend 1,15:00:00,16:00:00,60,mainstage,True
Nora En Pure,2017-07-22,2017,Saturday,Weekend 1,12:00:00,15:00:00,180,mainstage,True
Alesso,2017-07-22,2017,Saturday,Weekend 1,00:00:00,01:00:00,60,mainstage,True
YokoO,2017-07-22,2017,Saturday,Weekend 1,21:30:00,23:20:00,110,leaf,False
Akira,2017-07-22,2017,Saturday,Weekend 1,17:00:00,21:30:00,270,leaf,False
Gorje Hewek & Izhevski,2017-07-22,2017,Saturday,Weekend 1,13:30:00,17:00:00,210,leaf,False
TLP,2017-07-22,2017,Saturday,Weekend 1,20:30:00,22:00:00,90,house of mask by cubanisto,False
The Whatevers,2017-07-22,2017,Saturday,Weekend 1,19:00:00,20:30:00,90,house of mask by cubanisto,False
Blackout Boy,2017-07-22,2017,Saturday,Weekend 1,18:00:00,19:00:00,60,house of mask by cubanisto,False
Hush Hefner,2017-07-22,2017,Saturday,Weekend 1,16:30:00,18:00:00,90,house of mask by cubanisto,False
Vic Crezée,2017-07-22,2017,Saturday,Weekend 1,15:30:00,16:30:00,60,house of mask by cubanisto,False
Hush,2017-07-22,2017,Saturday,Weekend 1,14:30:00,15:30:00,60,house of mask by cubanisto,False
Villion,2017-07-22,2017,Saturday,Weekend 1,13:00:00,14:30:00,90,house of mask by cubanisto,False
The Jillionaire,2017-07-22,2017,Saturday,Weekend 1,23:00:00,00:00:00,60,house of books,False
Afrojack B2B D.O.D. B2B Ravitez,2017-07-22,2017,Saturday,Weekend 1,20:00:00,23:00:00,180,house of books,False
Bassjackers,2017-07-22,2017,Saturday,Weekend 1,19:00:00,20:00:00,60,house of books,False
Craig David pr. TS5,2017-07-22,2017,Saturday,Weekend 1,18:00:00,19:00:00,60,house of books,False
Valentino Khan,2017-07-22,2017,Saturday,Weekend 1,17:00:00,18:00:00,60,house of books,False
D-wayne,2017-07-22,2017,Saturday,Weekend 1,16:00:00,17:00:00,60,house of books,False
Kiida,2017-07-22,2017,Saturday,Weekend 1,15:00:00,16:00:00,60,house of books,False
Oliver Rosa,2017-07-22,2017,Saturday,Weekend 1,14:00:00,15:00:00,60,house of books,False
Ricky Breaker,2017-07-22,2017,Saturday,Weekend 1,13:00:00,14:00:00,60,house of books,False
Rui,2017-07-22,2017,Saturday,Weekend 1,12:00:00,13:00:00,60,house of books,False
Wiwek,2017-07-22,2017,Saturday,Weekend 1,00:00:00,00:50:00,50,house of books,False
Bubba,2017-07-22,2017,Saturday,Weekend 1,23:00:00,01:00:00,120,harbour house,False
